0.247058823529412,0.0196078431372549,1
0.0901960784313725,0.196078431372549,0.913725490196078
0.0588235294117647,0.156862745098039,0.886274509803922
0.0549019607843137,0.109803921568627,0.83921568627451
0.243137254901961,0.305882352941176,0.698039215686274
0.0274509803921569,0.223529411764706,0.964705882352941
0.223529411764706,0.447058823529412,0.627450980392157
0.0980392156862745,0.184313725490196,0.807843137254902
0.101960784313725,0.184313725490196,0.788235294117647
0.223529411764706,0.349019607843137,0.458823529411765
0.243137254901961,0.23921568627451,0.607843137254902
0.211764705882353,0.403921568627451,0.505882352941176
0,0.192156862745098,0.72156862745098
0.345098039215686,0.513725490196078,0.63921568627451
0.36078431372549,0.615686274509804,0.6
0.0588235294117647,0.180392156862745,0.713725490196078
0.129411764705882,0.698039215686274,0.0784313725490196
0.137254901960784,0.803921568627451,0.0823529411764706
0.0784313725490196,0.749019607843137,0.149019607843137
0.188235294117647,0.690196078431373,0.243137254901961
0.184313725490196,0.847058823529412,0.0862745098039216
0.188235294117647,0.63921568627451,0.188235294117647
0.6,0.674509803921569,0.533333333333333
0.250980392156863,0.603921568627451,0.250980392156863
0.270588235294118,0.631372549019608,0.172549019607843
0.431372549019608,0.572549019607843,0.337254901960784
0.564705882352941,0.701960784313725,0.529411764705882
0.250980392156863,0.623529411764706,0.149019607843137
0.525490196078431,0.56078431372549,0.537254901960784
0.552941176470588,0.650980392156863,0.596078431372549
0.101960784313725,0.619607843137255,0.125490196078431
0.27843137254902,0.658823529411765,0.196078431372549
0.698039215686274,0.83921568627451,0.592156862745098
0.474509803921569,0.752941176470588,0.533333333333333
0.568627450980392,0.541176470588235,0.250980392156863
0.447058823529412,0.615686274509804,0.192156862745098
0.388235294117647,0.619607843137255,0.137254901960784
0.92156862745098,0.0745098039215686,0.184313725490196
0.764705882352941,0.117647058823529,0.0196078431372549
0.227450980392157,0.164705882352941,0.101960784313725
0.388235294117647,0.152941176470588,0.0235294117647059
0.301960784313725,0.2,0.133333333333333
0.27843137254902,0.231372549019608,0.223529411764706
0.596078431372549,0.152941176470588,0.0156862745098039
0.156862745098039,0.129411764705882,0.0862745098039216
0.352941176470588,0.258823529411765,0.254901960784314
0.333333333333333,0.137254901960784,0.172549019607843
0.388235294117647,0.611764705882353,0.2
0.431372549019608,0.482352941176471,0.141176470588235
0.192156862745098,0.188235294117647,0.137254901960784
0.337254901960784,0.223529411764706,0.325490196078431
0.23921568627451,0.243137254901961,0.2
0.250980392156863,0.282352941176471,0.219607843137255
0.137254901960784,0.133333333333333,0.0901960784313725
0.0431372549019608,0.0549019607843137,0
0.376470588235294,0.4,0.368627450980392
0.262745098039216,0.250980392156863,0.227450980392157
0.411764705882353,0.501960784313725,0.458823529411765
0.850980392156863,0.988235294117647,0.874509803921569
0.180392156862745,0.2,0.164705882352941
0.231372549019608,0.176470588235294,0.168627450980392
0.47843137254902,0.309803921568627,0.219607843137255
0.556862745098039,0.341176470588235,0.298039215686275
0.490196078431373,0.352941176470588,0.250980392156863
0.611764705882353,0.635294117647059,0.541176470588235
0.474509803921569,0.580392156862745,0.568627450980392
0.450980392156863,0.76078431372549,0.525490196078431
0.72156862745098,0.952941176470588,0.87843137254902
0.662745098039216,0.964705882352941,0.929411764705882
